filename,original_filename,degradation_type,width,height,blur_score,brightness,contrast,quality_issues,quality_status
0000104_00100_d_0000056_noise.jpg,0000104_00100_d_0000056.jpg,noise,1360,765,806.07,87.98,37.03,none,usable
0000104_00100_d_0000056_original.jpg,0000104_00100_d_0000056.jpg,original,1360,765,164.11,87.99,36.62,none,usable
0000104_00360_d_0000057_blur.jpg,0000104_00360_d_0000057.jpg,blur,1360,765,3.53,92.38,32.79,"blurry, low_contrast",not_usable
0000104_00360_d_0000057_bright.jpg,0000104_00360_d_0000057.jpg,bright,1360,765,257.73,150.73,41.01,none,usable
0000104_00360_d_0000057_dark.jpg,0000104_00360_d_0000057.jpg,dark,1360,765,122.14,59.21,27.2,"underexposed, low_contrast",not_usable
0000104_00360_d_0000057_lowcontrast.jpg,0000104_00360_d_0000057.jpg,lowcontrast,1360,765,37.7,92.21,15.28,"blurry, low_contrast",not_usable
0000104_00360_d_0000057_noise.jpg,0000104_00360_d_0000057.jpg,noise,1360,765,566.13,92.38,36.01,none,usable
0000104_00360_d_0000057_original.jpg,0000104_00360_d_0000057.jpg,original,1360,765,205.16,92.38,35.78,none,usable
0000104_01170_d_0000060_blur.jpg,0000104_01170_d_0000060.jpg,blur,1360,765,6.93,93.92,36.41,blurry,not_usable
0000104_01170_d_0000060_bright.jpg,0000104_01170_d_0000060.jpg,bright,1360,765,206.06,188.73,42.51,none,usable
0000104_01170_d_0000060_dark.jpg,0000104_01170_d_0000060.jpg,dark,1360,765,91.19,56.6,26.83,"blurry, underexposed, low_contrast",not_usable
0000104_01170_d_0000060_lowcontrast.jpg,0000104_01170_d_0000060.jpg,lowcontrast,1360,765,31.03,96.2,15.06,"blurry, low_contrast",not_usable
0000104_01170_d_0000060_noise.jpg,0000104_01170_d_0000060.jpg,noise,1360,765,1326.94,93.89,39.61,none,usable
0000104_01170_d_0000060_original.jpg,0000104_01170_d_0000060.jpg,original,1360,765,191.84,93.91,39.0,none,usable
0000104_01968_d_0000063_blur.jpg,0000104_01968_d_0000063.jpg,blur,1360,765,3.35,86.76,35.11,blurry,not_usable
0000104_01968_d_0000063_bright.jpg,0000104_01968_d_0000063.jpg,bright,1360,765,327.56,140.81,45.22,none,usable
0000104_01968_d_0000063_dark.jpg,0000104_01968_d_0000063.jpg,dark,1360,765,152.81,57.59,29.63,"underexposed, low_contrast",not_usable
0000104_01968_d_0000063_lowcontrast.jpg,0000104_01968_d_0000063.jpg,lowcontrast,1360,765,112.18,87.27,25.62,low_contrast,not_usable
0000104_01968_d_0000063_noise.jpg,0000104_01968_d_0000063.jpg,noise,1360,765,1407.82,86.72,40.96,none,usable
0000104_01968_d_0000063_original.jpg,0000104_01968_d_0000063.jpg,original,1360,765,278.34,86.75,40.38,none,usable
0000104_02076_d_0000064_blur.jpg,0000104_02076_d_0000064.jpg,blur,1360,765,24.7,93.59,39.13,blurry,not_usable
0000104_02076_d_0000064_bright.jpg,0000104_02076_d_0000064.jpg,bright,1360,765,275.91,192.72,38.49,none,usable
0000104_02076_d_0000064_dark.jpg,0000104_02076_d_0000064.jpg,dark,1360,765,230.82,72.92,36.23,none,usable
0000104_02076_d_0000064_lowcontrast.jpg,0000104_02076_d_0000064.jpg,lowcontrast,1360,765,59.96,95.07,18.5,"blurry, low_contrast",not_usable
0000104_02076_d_0000064_noise.jpg,0000104_02076_d_0000064.jpg,noise,1360,765,1432.95,93.54,42.41,none,usable
0000104_02076_d_0000064_original.jpg,0000104_02076_d_0000064.jpg,original,1360,765,309.9,93.58,41.91,none,usable
0000104_02358_d_0000065_blur.jpg,0000104_02358_d_0000065.jpg,blur,1360,765,2.89,83.89,29.42,"blurry, low_contrast",not_usable
0000104_02358_d_0000065_bright.jpg,0000104_02358_d_0000065.jpg,bright,1360,765,272.55,144.64,40.68,none,usable
0000104_02358_d_0000065_dark.jpg,0000104_02358_d_0000065.jpg,dark,1360,765,114.86,52.89,26.46,"underexposed, low_contrast",not_usable
0000104_02358_d_0000065_lowcontrast.jpg,0000104_02358_d_0000065.jpg,lowcontrast,1360,765,41.06,85.07,16.04,"blurry, low_contrast",not_usable
0000104_02358_d_0000065_noise.jpg,0000104_02358_d_0000065.jpg,noise,1360,765,412.19,83.88,33.97,low_contrast,not_usable
0000104_02358_d_0000065_original.jpg,0000104_02358_d_0000065.jpg,original,1360,765,183.55,83.9,33.81,low_contrast,not_usable
0000104_02778_d_0000066_blur.jpg,0000104_02778_d_0000066.jpg,blur,1360,765,2.93,89.56,33.04,"blurry, low_contrast",not_usable
0000104_02778_d_0000066_bright.jpg,0000104_02778_d_0000066.jpg,bright,1360,765,265.38,193.0,42.44,none,usable
0000104_02778_d_0000066_dark.jpg,0000104_02778_d_0000066.jpg,dark,1360,765,117.11,57.83,27.33,"underexposed, low_contrast",not_usable
0000104_02778_d_0000066_lowcontrast.jpg,0000104_02778_d_0000066.jpg,lowcontrast,1360,765,50.7,89.43,18.18,"blurry, low_contrast",not_usable
0000104_02778_d_0000066_noise.jpg,0000104_02778_d_0000066.jpg,noise,1360,765,706.44,89.56,37.6,none,usable
0000104_02778_d_0000066_original.jpg,0000104_02778_d_0000066.jpg,original,1360,765,212.58,89.56,37.32,none,usable
0000104_03024_d_0000067_blur.jpg,0000104_03024_d_0000067.jpg,blur,1360,765,13.55,82.88,34.04,"blurry, low_contrast",not_usable
0000104_03024_d_0000067_bright.jpg,0000104_03024_d_0000067.jpg,bright,1360,765,178.31,140.47,38.97,none,usable
0000104_03024_d_0000067_dark.jpg,0000104_03024_d_0000067.jpg,dark,1360,765,116.04,52.84,31.08,"underexposed, low_contrast",not_usable
0000104_03024_d_0000067_lowcontrast.jpg,0000104_03024_d_0000067.jpg,lowcontrast,1360,765,21.91,82.78,12.67,"blurry, low_contrast",not_usable
0000104_03024_d_0000067_noise.jpg,0000104_03024_d_0000067.jpg,noise,1360,765,1492.76,82.88,36.59,none,usable
0000104_03024_d_0000067_original.jpg,0000104_03024_d_0000067.jpg,original,1360,765,152.37,82.88,35.73,none,usable
0000104_03451_d_0000068_blur.jpg,0000104_03451_d_0000068.jpg,blur,1360,765,4.09,87.29,29.59,"blurry, low_contrast",not_usable
0000104_03451_d_0000068_bright.jpg,0000104_03451_d_0000068.jpg,bright,1360,765,125.64,156.19,37.52,none,usable
0000104_03451_d_0000068_dark.jpg,0000104_03451_d_0000068.jpg,dark,1360,765,38.97,49.88,20.6,"blurry, underexposed, low_contrast",not_usable
0000104_03451_d_0000068_lowcontrast.jpg,0000104_03451_d_0000068.jpg,lowcontrast,1360,765,17.24,87.17,13.38,"blurry, low_contrast",not_usable
0000104_03451_d_0000068_noise.jpg,0000104_03451_d_0000068.jpg,noise,1360,765,1230.09,87.29,31.93,low_contrast,not_usable
0000104_03451_d_0000068_original.jpg,0000104_03451_d_0000068.jpg,original,1360,765,88.28,87.3,31.08,"blurry, low_contrast",not_usable
0000119_00050_d_0000078_blur.jpg,0000119_00050_d_0000078.jpg,blur,1360,765,3.05,39.45,29.11,"blurry, underexposed, low_contrast",not_usable
0000119_00050_d_0000078_bright.jpg,0000119_00050_d_0000078.jpg,bright,1360,765,208.58,71.78,35.45,none,usable
0000119_00050_d_0000078_dark.jpg,0000119_00050_d_0000078.jpg,dark,1360,765,117.18,27.4,26.0,"underexposed, low_contrast",not_usable
0000119_00050_d_0000078_lowcontrast.jpg,0000119_00050_d_0000078.jpg,lowcontrast,1360,765,41.72,38.85,15.61,"blurry, underexposed, low_contrast",not_usable
0000119_00050_d_0000078_noise.jpg,0000119_00050_d_0000078.jpg,noise,1360,765,378.56,39.61,31.97,"underexposed, low_contrast",not_usable
0000119_00050_d_0000078_original.jpg,0000119_00050_d_0000078.jpg,original,1360,765,172.07,39.46,31.91,"underexposed, low_contrast",not_usable
0000119_01199_d_0000081_blur.jpg,0000119_01199_d_0000081.jpg,blur,1360,765,2.75,52.21,35.68,"blurry, underexposed",not_usable
0000119_01199_d_0000081_bright.jpg,0000119_01199_d_0000081.jpg,bright,1360,765,232.51,131.69,44.04,none,usable
0000119_01199_d_0000081_dark.jpg,0000119_01199_d_0000081.jpg,dark,1360,765,89.37,22.79,23.95,"blurry, underexposed, low_contrast",not_usable
0000119_01199_d_0000081_lowcontrast.jpg,0000119_01199_d_0000081.jpg,lowcontrast,1360,765,22.06,56.43,12.08,"blurry, underexposed, low_contrast",not_usable
0000119_01199_d_0000081_noise.jpg,0000119_01199_d_0000081.jpg,noise,1360,765,408.47,52.22,38.26,underexposed,not_usable
0000119_01199_d_0000081_original.jpg,0000119_01199_d_0000081.jpg,original,1360,765,185.84,52.21,38.16,underexposed,not_usable
0000119_01590_d_0000082_blur.jpg,0000119_01590_d_0000082.jpg,blur,1360,765,4.59,60.79,38.28,blurry,not_usable
0000119_01590_d_0000082_bright.jpg,0000119_01590_d_0000082.jpg,bright,1360,765,383.21,114.92,48.65,none,usable
0000119_01590_d_0000082_dark.jpg,0000119_01590_d_0000082.jpg,dark,1360,765,134.96,25.72,26.28,"underexposed, low_contrast",not_usable
0000119_01590_d_0000082_lowcontrast.jpg,0000119_01590_d_0000082.jpg,lowcontrast,1360,765,41.22,64.07,14.39,"blurry, low_contrast",not_usable
0000119_01590_d_0000082_noise.jpg,0000119_01590_d_0000082.jpg,noise,1360,765,644.14,60.8,41.11,none,usable
0000119_01590_d_0000082_original.jpg,0000119_01590_d_0000082.jpg,original,1360,765,290.83,60.79,40.95,none,usable
0000119_02380_d_0000084_blur.jpg,0000119_02380_d_0000084.jpg,blur,1360,765,4.38,59.09,38.94,"blurry, underexposed",not_usable
0000119_02380_d_0000084_bright.jpg,0000119_02380_d_0000084.jpg,bright,1360,765,365.03,110.19,48.99,none,usable
0000119_02380_d_0000084_dark.jpg,0000119_02380_d_0000084.jpg,dark,1360,765,156.24,34.0,31.1,"underexposed, low_contrast",not_usable
0000119_02380_d_0000084_lowcontrast.jpg,0000119_02380_d_0000084.jpg,lowcontrast,1360,765,83.53,61.74,22.5,"blurry, low_contrast",not_usable
0000119_02380_d_0000084_noise.jpg,0000119_02380_d_0000084.jpg,noise,1360,765,614.92,59.1,41.57,underexposed,not_usable
0000119_02380_d_0000084_original.jpg,0000119_02380_d_0000084.jpg,original,1360,765,264.45,59.08,41.42,underexposed,not_usable
0000119_02790_d_0000085_blur.jpg,0000119_02790_d_0000085.jpg,blur,1360,765,6.99,64.8,41.92,blurry,not_usable
0000119_02790_d_0000085_bright.jpg,0000119_02790_d_0000085.jpg,bright,1360,765,300.43,159.56,45.82,none,usable
0000119_02790_d_0000085_dark.jpg,0000119_02790_d_0000085.jpg,dark,1360,765,232.4,42.98,37.31,underexposed,not_usable
0000119_02790_d_0000085_lowcontrast.jpg,0000119_02790_d_0000085.jpg,lowcontrast,1360,765,54.59,68.86,18.88,"blurry, low_contrast",not_usable
0000119_02790_d_0000085_noise.jpg,0000119_02790_d_0000085.jpg,noise,1360,765,1381.98,64.96,44.67,none,usable
0000119_02790_d_0000085_original.jpg,0000119_02790_d_0000085.jpg,original,1360,765,299.21,64.79,44.38,none,usable
0000119_03289_d_0000086_blur.jpg,0000119_03289_d_0000086.jpg,blur,1360,765,2.44,63.58,47.92,blurry,not_usable
0000119_03289_d_0000086_bright.jpg,0000119_03289_d_0000086.jpg,bright,1360,765,303.86,133.55,51.72,none,usable
0000119_03289_d_0000086_dark.jpg,0000119_03289_d_0000086.jpg,dark,1360,765,218.14,43.38,43.84,underexposed,not_usable
0000119_03289_d_0000086_lowcontrast.jpg,0000119_03289_d_0000086.jpg,lowcontrast,1360,765,117.43,65.28,31.97,low_contrast,not_usable
0000119_03289_d_0000086_noise.jpg,0000119_03289_d_0000086.jpg,noise,1360,765,911.19,63.63,50.74,none,usable
0000119_03289_d_0000086_original.jpg,0000119_03289_d_0000086.jpg,original,1360,765,293.85,63.59,50.52,none,usable
0000119_04777_d_0000089_blur.jpg,0000119_04777_d_0000089.jpg,blur,1360,765,11.04,66.64,46.84,blurry,not_usable
0000119_04777_d_0000089_bright.jpg,0000119_04777_d_0000089.jpg,bright,1360,765,403.78,145.79,49.71,none,usable
0000119_04777_d_0000089_dark.jpg,0000119_04777_d_0000089.jpg,dark,1360,765,252.25,44.74,39.82,underexposed,not_usable
0000119_04777_d_0000089_lowcontrast.jpg,0000119_04777_d_0000089.jpg,lowcontrast,1360,765,147.75,71.57,30.52,low_contrast,not_usable
0000119_04777_d_0000089_noise.jpg,0000119_04777_d_0000089.jpg,noise,1360,765,598.64,66.64,49.05,none,usable
0000119_04777_d_0000089_original.jpg,0000119_04777_d_0000089.jpg,original,1360,765,378.02,66.63,48.98,none,usable
0000119_05276_d_0000090_blur.jpg,0000119_05276_d_0000090.jpg,blur,1360,765,2.56,48.14,34.32,"blurry, underexposed, low_contrast",not_usable
0000119_05276_d_0000090_bright.jpg,0000119_05276_d_0000090.jpg,bright,1360,765,241.8,113.97,37.02,none,usable
0000119_05276_d_0000090_dark.jpg,0000119_05276_d_0000090.jpg,dark,1360,765,155.77,30.93,27.86,"underexposed, low_contrast",not_usable
0000119_05276_d_0000090_lowcontrast.jpg,0000119_05276_d_0000090.jpg,lowcontrast,1360,765,50.37,49.55,16.35,"blurry, underexposed, low_contrast",not_usable
0000119_05276_d_0000090_noise.jpg,0000119_05276_d_0000090.jpg,noise,1360,765,1222.03,48.76,37.52,underexposed,not_usable
0000119_05276_d_0000090_original.jpg,0000119_05276_d_0000090.jpg,original,1360,765,260.09,48.16,37.45,underexposed,not_usable
0000121_01466_d_0000110_blur.jpg,0000121_01466_d_0000110.jpg,blur,960,540,2.86,112.27,29.1,"blurry, low_contrast",not_usable
0000121_01466_d_0000110_bright.jpg,0000121_01466_d_0000110.jpg,bright,960,540,2950.91,215.75,35.68,overexposed,not_usable
0000121_01466_d_0000110_dark.jpg,0000121_01466_d_0000110.jpg,dark,960,540,1080.17,66.96,24.86,low_contrast,not_usable
0000121_01466_d_0000110_lowcontrast.jpg,0000121_01466_d_0000110.jpg,lowcontrast,960,540,552.64,108.93,17.84,low_contrast,not_usable
0000121_01466_d_0000110_noise.jpg,0000121_01466_d_0000110.jpg,noise,960,540,2994.32,112.25,37.17,none,usable
0000121_01466_d_0000110_original.jpg,0000121_01466_d_0000110.jpg,original,960,540,2508.53,112.27,36.94,none,usable
0000128_00022_d_0000125_blur.jpg,0000128_00022_d_0000125.jpg,blur,1920,1080,2.67,109.01,38.09,blurry,not_usable
0000128_00022_d_0000125_bright.jpg,0000128_00022_d_0000125.jpg,bright,1920,1080,975.23,214.49,44.87,overexposed,not_usable
0000128_00022_d_0000125_dark.jpg,0000128_00022_d_0000125.jpg,dark,1920,1080,365.1,63.91,29.05,low_contrast,not_usable
0000128_00022_d_0000125_lowcontrast.jpg,0000128_00022_d_0000125.jpg,lowcontrast,1920,1080,215.01,108.84,22.0,low_contrast,not_usable
0000128_00022_d_0000125_noise.jpg,0000128_00022_d_0000125.jpg,noise,1920,1080,2099.35,109.06,43.3,none,usable
0000128_00022_d_0000125_original.jpg,0000128_00022_d_0000125.jpg,original,1920,1080,771.29,109.02,42.64,none,usable
0000128_00228_d_0000126_blur.jpg,0000128_00228_d_0000126.jpg,blur,1920,1080,2.72,109.45,34.4,"blurry, low_contrast",not_usable
0000128_00228_d_0000126_bright.jpg,0000128_00228_d_0000126.jpg,bright,1920,1080,1381.51,168.62,48.43,none,usable
0000128_00228_d_0000126_dark.jpg,0000128_00228_d_0000126.jpg,dark,1920,1080,560.82,71.13,30.8,low_contrast,not_usable
0000128_00228_d_0000126_lowcontrast.jpg,0000128_00228_d_0000126.jpg,lowcontrast,1920,1080,373.7,109.4,25.8,low_contrast,not_usable
0000128_00228_d_0000126_noise.jpg,0000128_00228_d_0000126.jpg,noise,1920,1080,1318.93,109.45,41.03,none,usable
0000128_00228_d_0000126_original.jpg,0000128_00228_d_0000126.jpg,original,1920,1080,961.41,109.46,40.83,none,usable
0000128_00510_d_0000127_blur.jpg,0000128_00510_d_0000127.jpg,blur,1920,1080,4.71,100.38,37.63,blurry,not_usable
0000128_00510_d_0000127_bright.jpg,0000128_00510_d_0000127.jpg,bright,1920,1080,1384.84,192.29,53.6,none,usable
0000128_00510_d_0000127_dark.jpg,0000128_00510_d_0000127.jpg,dark,1920,1080,666.38,74.65,36.68,none,usable
0000128_00510_d_0000127_lowcontrast.jpg,0000128_00510_d_0000127.jpg,lowcontrast,1920,1080,286.78,100.25,23.29,low_contrast,not_usable
0000128_00510_d_0000127_noise.jpg,0000128_00510_d_0000127.jpg,noise,1920,1080,2026.92,100.43,43.3,none,usable
0000128_00510_d_0000127_original.jpg,0000128_00510_d_0000127.jpg,original,1920,1080,903.47,100.39,42.78,none,usable
0000128_00900_d_0000128_blur.jpg,0000128_00900_d_0000128.jpg,blur,1920,1080,3.79,103.57,35.94,blurry,not_usable
0000128_00900_d_0000128_bright.jpg,0000128_00900_d_0000128.jpg,bright,1920,1080,1404.93,153.99,47.95,none,usable
0000128_00900_d_0000128_dark.jpg,0000128_00900_d_0000128.jpg,dark,1920,1080,432.4,58.17,27.27,"underexposed, low_contrast",not_usable
0000128_00900_d_0000128_lowcontrast.jpg,0000128_00900_d_0000128.jpg,lowcontrast,1920,1080,195.35,102.95,18.46,low_contrast,not_usable
0000128_00900_d_0000128_noise.jpg,0000128_00900_d_0000128.jpg,noise,1920,1080,1837.21,103.59,42.24,none,usable
0000128_00900_d_0000128_original.jpg,0000128_00900_d_0000128.jpg,original,1920,1080,1052.83,103.58,41.85,none,usable
0000128_01836_d_0000130_blur.jpg,0000128_01836_d_0000130.jpg,blur,1920,1080,3.99,104.08,35.66,blurry,not_usable
0000128_01836_d_0000130_bright.jpg,0000128_01836_d_0000130.jpg,bright,1920,1080,1340.67,187.42,49.65,none,usable
0000128_01836_d_0000130_dark.jpg,0000128_01836_d_0000130.jpg,dark,1920,1080,479.25,63.01,29.88,low_contrast,not_usable
0000128_01836_d_0000130_lowcontrast.jpg,0000128_01836_d_0000130.jpg,lowcontrast,1920,1080,419.16,103.93,28.33,low_contrast,not_usable
0000128_01836_d_0000130_noise.jpg,0000128_01836_d_0000130.jpg,noise,1920,1080,1286.56,104.08,41.93,none,usable
0000128_01836_d_0000130_original.jpg,0000128_01836_d_0000130.jpg,original,1920,1080,928.17,104.09,41.74,none,usable
0000151_00030_d_0000132_blur.jpg,0000151_00030_d_0000132.jpg,blur,1920,1080,6.0,98.0,57.05,blurry,not_usable
0000151_00030_d_0000132_bright.jpg,0000151_00030_d_0000132.jpg,bright,1920,1080,1997.57,156.12,63.86,none,usable
0000151_00030_d_0000132_dark.jpg,0000151_00030_d_0000132.jpg,dark,1920,1080,860.8,76.35,50.16,none,usable
0000151_00030_d_0000132_lowcontrast.jpg,0000151_00030_d_0000132.jpg,lowcontrast,1920,1080,446.32,97.46,34.9,low_contrast,not_usable
0000151_00030_d_0000132_noise.jpg,0000151_00030_d_0000132.jpg,noise,1920,1080,2580.21,97.95,60.75,none,usable
0000151_00030_d_0000132_original.jpg,0000151_00030_d_0000132.jpg,original,1920,1080,1281.66,98.0,60.48,none,usable
0000151_00348_d_0000133_blur.jpg,0000151_00348_d_0000133.jpg,blur,1920,1080,2.84,131.61,54.45,blurry,not_usable
0000151_00348_d_0000133_bright.jpg,0000151_00348_d_0000133.jpg,bright,1920,1080,2046.24,192.99,55.13,none,usable
0000151_00348_d_0000133_dark.jpg,0000151_00348_d_0000133.jpg,dark,1920,1080,1132.55,93.75,50.24,none,usable
0000151_00348_d_0000133_lowcontrast.jpg,0000151_00348_d_0000133.jpg,lowcontrast,1920,1080,575.75,130.35,34.25,low_contrast,not_usable
0000151_00348_d_0000133_noise.jpg,0000151_00348_d_0000133.jpg,noise,1920,1080,2421.21,131.55,59.54,none,usable
0000151_00348_d_0000133_original.jpg,0000151_00348_d_0000133.jpg,original,1920,1080,1650.9,131.61,59.37,none,usable
0000151_01134_d_0000135_blur.jpg,0000151_01134_d_0000135.jpg,blur,1920,1080,3.57,127.5,58.28,blurry,not_usable
0000151_01134_d_0000135_bright.jpg,0000151_01134_d_0000135.jpg,bright,1920,1080,1366.11,207.05,49.42,overexposed,not_usable
0000151_01134_d_0000135_dark.jpg,0000151_01134_d_0000135.jpg,dark,1920,1080,703.76,88.98,47.63,none,usable
0000151_01134_d_0000135_lowcontrast.jpg,0000151_01134_d_0000135.jpg,lowcontrast,1920,1080,335.46,126.76,32.22,low_contrast,not_usable
0000151_01134_d_0000135_noise.jpg,0000151_01134_d_0000135.jpg,noise,1920,1080,2088.83,127.39,62.09,none,usable
0000151_01134_d_0000135_original.jpg,0000151_01134_d_0000135.jpg,original,1920,1080,1164.21,127.5,61.98,none,usable
0000151_01569_d_0000136_blur.jpg,0000151_01569_d_0000136.jpg,blur,1920,1080,2.67,129.11,56.69,blurry,not_usable
0000151_01569_d_0000136_bright.jpg,0000151_01569_d_0000136.jpg,bright,1920,1080,1322.85,203.48,49.87,overexposed,not_usable
0000151_01569_d_0000136_dark.jpg,0000151_01569_d_0000136.jpg,dark,1920,1080,636.24,80.7,43.59,none,usable
0000151_01569_d_0000136_lowcontrast.jpg,0000151_01569_d_0000136.jpg,lowcontrast,1920,1080,188.47,127.89,22.94,low_contrast,not_usable
0000151_01569_d_0000136_noise.jpg,0000151_01569_d_0000136.jpg,noise,1920,1080,1577.88,129.08,60.85,none,usable
0000151_01569_d_0000136_original.jpg,0000151_01569_d_0000136.jpg,original,1920,1080,1227.39,129.1,60.78,none,usable
0000151_02567_d_0000138_blur.jpg,0000151_02567_d_0000138.jpg,blur,1920,1080,7.93,125.56,57.08,blurry,not_usable
0000151_02567_d_0000138_bright.jpg,0000151_02567_d_0000138.jpg,bright,1920,1080,1273.0,195.79,53.63,none,usable
0000151_02567_d_0000138_dark.jpg,0000151_02567_d_0000138.jpg,dark,1920,1080,528.24,82.64,41.8,none,usable
0000151_02567_d_0000138_lowcontrast.jpg,0000151_02567_d_0000138.jpg,lowcontrast,1920,1080,515.47,124.99,41.36,none,usable
0000151_02567_d_0000138_noise.jpg,0000151_02567_d_0000138.jpg,noise,1920,1080,1866.88,125.49,60.06,none,usable
0000151_02567_d_0000138_original.jpg,0000151_02567_d_0000138.jpg,original,1920,1080,1095.07,125.56,59.89,none,usable
0000151_03491_d_0000140_blur.jpg,0000151_03491_d_0000140.jpg,blur,1920,1080,12.34,120.43,57.59,blurry,not_usable
0000151_03491_d_0000140_bright.jpg,0000151_03491_d_0000140.jpg,bright,1920,1080,1220.38,166.44,56.95,none,usable
0000151_03491_d_0000140_dark.jpg,0000151_03491_d_0000140.jpg,dark,1920,1080,667.43,92.36,51.42,none,usable
0000151_03491_d_0000140_lowcontrast.jpg,0000151_03491_d_0000140.jpg,lowcontrast,1920,1080,160.95,119.47,25.22,low_contrast,not_usable
0000151_03491_d_0000140_noise.jpg,0000151_03491_d_0000140.jpg,noise,1920,1080,1419.38,120.39,60.05,none,usable
0000151_03491_d_0000140_original.jpg,0000151_03491_d_0000140.jpg,original,1920,1080,936.06,120.43,59.95,none,usable
0000151_03986_d_0000141_blur.jpg,0000151_03986_d_0000141.jpg,blur,1920,1080,3.91,114.93,59.9,blurry,not_usable
0000151_03986_d_0000141_bright.jpg,0000151_03986_d_0000141.jpg,bright,1920,1080,1086.18,197.76,57.9,none,usable
0000151_03986_d_0000141_dark.jpg,0000151_03986_d_0000141.jpg,dark,1920,1080,335.22,57.58,40.6,underexposed,not_usable
0000151_03986_d_0000141_lowcontrast.jpg,0000151_03986_d_0000141.jpg,lowcontrast,1920,1080,366.84,114.57,42.37,none,usable
0000151_03986_d_0000141_noise.jpg,0000151_03986_d_0000141.jpg,noise,1920,1080,2116.23,114.82,62.82,none,usable
0000151_03986_d_0000141_original.jpg,0000151_03986_d_0000141.jpg,original,1920,1080,819.12,114.94,62.57,none,usable
0000151_04331_d_0000142_blur.jpg,0000151_04331_d_0000142.jpg,blur,1920,1080,12.74,109.9,67.17,blurry,not_usable
0000151_04331_d_0000142_bright.jpg,0000151_04331_d_0000142.jpg,bright,1920,1080,1190.41,173.85,64.63,none,usable
0000151_04331_d_0000142_dark.jpg,0000151_04331_d_0000142.jpg,dark,1920,1080,615.49,84.44,60.05,none,usable
0000151_04331_d_0000142_lowcontrast.jpg,0000151_04331_d_0000142.jpg,lowcontrast,1920,1080,153.0,109.05,30.21,low_contrast,not_usable
0000151_04331_d_0000142_noise.jpg,0000151_04331_d_0000142.jpg,noise,1920,1080,1067.74,109.88,69.27,none,usable
0000151_04331_d_0000142_original.jpg,0000151_04331_d_0000142.jpg,original,1920,1080,842.3,109.9,69.24,none,usable
0000168_00006_d_0000166_blur.jpg,0000168_00006_d_0000166.jpg,blur,1920,1080,7.67,90.99,54.51,blurry,not_usable
0000168_00006_d_0000166_bright.jpg,0000168_00006_d_0000166.jpg,bright,1920,1080,2159.41,125.44,64.54,none,usable
0000168_00006_d_0000166_dark.jpg,0000168_00006_d_0000166.jpg,dark,1920,1080,1367.45,75.63,54.51,none,usable
0000168_00006_d_0000166_lowcontrast.jpg,0000168_00006_d_0000166.jpg,lowcontrast,1920,1080,353.59,89.81,28.36,low_contrast,not_usable
0000168_00006_d_0000166_noise.jpg,0000168_00006_d_0000166.jpg,noise,1920,1080,2123.62,91.0,61.71,none,usable
0000168_00006_d_0000166_original.jpg,0000168_00006_d_0000166.jpg,original,1920,1080,1780.46,90.99,61.63,none,usable
0000168_00312_d_0000167_blur.jpg,0000168_00312_d_0000167.jpg,blur,1920,1080,45.08,93.27,57.4,blurry,not_usable
0000168_00312_d_0000167_bright.jpg,0000168_00312_d_0000167.jpg,bright,1920,1080,1962.12,137.7,63.67,none,usable
0000168_00312_d_0000167_dark.jpg,0000168_00312_d_0000167.jpg,dark,1920,1080,764.53,53.46,42.18,underexposed,not_usable
0000168_00312_d_0000167_lowcontrast.jpg,0000168_00312_d_0000167.jpg,lowcontrast,1920,1080,230.99,91.61,21.53,low_contrast,not_usable
0000168_00312_d_0000167_noise.jpg,0000168_00312_d_0000167.jpg,noise,1920,1080,2783.9,93.27,61.97,none,usable
0000168_00312_d_0000167_original.jpg,0000168_00312_d_0000167.jpg,original,1920,1080,1692.14,93.27,61.75,none,usable
0000168_00804_d_0000168_blur.jpg,0000168_00804_d_0000168.jpg,blur,1920,1080,10.25,109.89,55.73,blurry,not_usable
0000168_00804_d_0000168_bright.jpg,0000168_00804_d_0000168.jpg,bright,1920,1080,1972.88,176.24,60.16,none,usable
0000168_00804_d_0000168_dark.jpg,0000168_00804_d_0000168.jpg,dark,1920,1080,1197.75,84.86,52.18,none,usable
0000168_00804_d_0000168_lowcontrast.jpg,0000168_00804_d_0000168.jpg,lowcontrast,1920,1080,298.24,107.86,25.98,low_contrast,not_usable
0000168_00804_d_0000168_noise.jpg,0000168_00804_d_0000168.jpg,noise,1920,1080,2825.14,109.88,62.19,none,usable
0000168_00804_d_0000168_original.jpg,0000168_00804_d_0000168.jpg,original,1920,1080,1731.56,109.89,61.98,none,usable
0000168_01272_d_0000169_blur.jpg,0000168_01272_d_0000169.jpg,blur,1920,1080,8.1,89.33,57.24,blurry,not_usable
0000168_01272_d_0000169_bright.jpg,0000168_01272_d_0000169.jpg,bright,1920,1080,2106.35,170.27,57.84,none,usable
0000168_01272_d_0000169_dark.jpg,0000168_01272_d_0000169.jpg,dark,1920,1080,1075.16,53.34,49.54,underexposed,not_usable
0000168_01272_d_0000169_lowcontrast.jpg,0000168_01272_d_0000169.jpg,lowcontrast,1920,1080,240.73,87.66,21.93,low_contrast,not_usable
0000168_01272_d_0000169_noise.jpg,0000168_01272_d_0000169.jpg,noise,1920,1080,2418.51,89.34,64.46,none,usable
0000168_01272_d_0000169_original.jpg,0000168_01272_d_0000169.jpg,original,1920,1080,1814.34,89.33,64.37,none,usable
